procurement_id,procurement_number,procurement_date,supplier_id,supplier_code,supplier_name,material_id,material_code,material_name,warehouse_id,warehouse_name,quantity,unit_price,total_amount,currency,tax_rate,payment_terms,logistics_provider,tracking_number,ship_date,estimated_delivery_date,actual_delivery_date,inspection_status,notes,created_date,status,po_number,delivery_batch,total_batches
PR0000198,PO-202303-796227,2023-03-12,SUP-007,SUP-007,u-blox瑞士公司,M0064,PART-COMPASS-QMC5883,QMC5883电子罗盘,WH002,电子材料仓,1176,4842.97,5695332.72,USD,0.13,信用证,顺丰速运,LOG20230314275056,2023-03-14,2023-05-03,2023-05-03,已验收,,2023-03-12,Active,,,
PR0000048,PO-202303-801251,2023-03-31,SUP-023,SUP-023,舜宇光学科技有限公司,M0017,PART-CAM-ZOOM,变焦相机模组,WH002,电子材料仓,191,3225.12,615997.92,CNY,0.13,月结30天,安能物流,LOG20230401330515,2023-04-01,2023-05-06,2023-05-06,已验收,,2023-03-31,Active,,,
PR0000352,PO-202303-809222,2023-03-27,SUP-002,SUP-002,德州仪器（TI）中国代理,M0118,PART-MCU-STM32F103,STM32F103控制芯片,WH002,电子材料仓,735,3214.39,2362576.65,USD,0.13,月结45天,百世快递,LOG20230330807888,2023-03-30,2023-06-13,2023-06-13,已验收,,2023-03-27,Active,,,
PR0000003,PO-202303-836549,2023-03-01,SUP-035,SUP-035,北京智能视觉科技公司,M0001,ASSY-BODY-PLA-01,入门塑料机身总成,WH002,电子材料仓,913,4724.13,4313130.69,CNY,0.13,月结60天,中铁快运,LOG20230302938208,2023-03-02,2023-04-11,2023-04-11,已验收,,2023-03-01,Active,,,
PR0000333,PO-202303-840383,2023-03-21,SUP-028,SUP-028,台州塑料注塑成型公司,M0112,RAW-ABS-PELLET,ABS塑料粒子,WH005,原材料仓,905,1820.54,1647588.7,CNY,0.13,款到发货,顺丰速运,LOG20230322986185,2023-03-22,2023-04-01,2023-04-01,已验收,,2023-03-21,Active,,,
PR0000014,PO-202303-848871,2023-03-24,SUP-018,SUP-018,比亚迪电池有限公司,M0005,PART-BAT-2S-3000,标准智能电池2S3000mAh,WH003,配件仓,517,1071.17,553794.89,CNY,0.13,月结45天,德邦物流,LOG20230326597288,2023-03-26,2023-04-15,,待验收,,2023-03-24,Active,,,
PR0000046,PO-202303-851069,2023-03-31,SUP-023,SUP-023,舜宇光学科技有限公司,M0017,PART-CAM-ZOOM,变焦相机模组,WH002,电子材料仓,303,3574.45,1083058.35,CNY,0.13,月结30天,京东物流,LOG20230403829967,2023-04-03,2023-05-08,,待验收,,2023-03-31,Active,,,
PR0000345,PO-202303-855773,2023-03-31,SUP-009,SUP-009,深圳华强PCB制造厂,M0116,PART-PCB-2L,2层PCB板,WH002,电子材料仓,1240,4610.31,5716784.4,CNY,0.13,月结30天,安能物流,LOG20230402814675,2023-04-02,2023-04-17,,验收中,,2023-03-31,Active,,,
PR0000253,PO-202303-865153,2023-03-28,SUP-011,SUP-011,T-Motor无刷电机有限公司,M0085,PART-MOTOR-4114-400KV,4114 400KV高扭矩电机,WH004,机电仓,1040,4272.45,4443348.0,CNY,0.13,月结45天,中通快递,LOG20230331721201,2023-03-31,2023-04-20,,验收中,部分延期,2023-03-28,Active,,,
PR0000084,PO-202303-868698,2023-03-05,SUP-011,SUP-011,T-Motor无刷电机有限公司,M0029,PART-LIDAR,激光雷达模块,WH002,电子材料仓,877,282.18,247471.86,CNY,0.13,月结45天,德邦物流,LOG20230306295072,2023-03-06,2023-03-26,2023-03-26,已验收,,2023-03-05,Active,,,
PR0000309,PO-202303-894996,2023-03-13,SUP-026,SUP-026,中航复合材料有限公司,M0103,PART-CRYSTAL-25M,25MHz晶振,WH002,电子材料仓,832,3908.65,3251996.8,CNY,0.13,"预付30%,货到付清",圆通速递,LOG20230314432450,2023-03-14,2023-04-18,,验收中,质量合格,2023-03-13,Active,,,
PR0000087,PO-202303-921171,2023-03-24,SUP-023,SUP-023,舜宇光学科技有限公司,M0030,PART-CAM-THERMAL,红外热成像相机,WH002,电子材料仓,488,461.36,225143.68,CNY,0.13,月结30天,韵达快递,LOG20230325439521,2023-03-25,2023-04-29,,待验收,,2023-03-24,Active,,,
PR0000013,PO-202303-936705,2023-03-21,SUP-018,SUP-018,比亚迪电池有限公司,M0005,PART-BAT-2S-3000,标准智能电池2S3000mAh,WH003,配件仓,563,1159.05,652545.15,CNY,0.13,月结45天,申通快递,LOG20230324713299,2023-03-24,2023-04-13,,待验收,质量合格,2023-03-21,Active,,,
PR0000346,PO-202303-952188,2023-03-25,SUP-009,SUP-009,深圳华强PCB制造厂,M0116,PART-PCB-2L,2层PCB板,WH002,电子材料仓,746,4529.11,3378716.06,CNY,0.13,月结30天,京东物流,LOG20230328603043,2023-03-28,2023-04-12,2023-04-12,已验收,,2023-03-25,Active,,,
PR0000338,PO-202303-956833,2023-03-26,SUP-025,SUP-025,东莞碳纤维复合材料厂,M0113,RAW-CF-PLATE-3MM,3mm碳纤维板,WH005,原材料仓,2480,5000.31,12400768.8,CNY,0.13,月结30天,京东物流,LOG20230327716173,2023-03-27,2023-04-16,,验收中,,2023-03-26,Active,,,
PR0000140,PO-202303-961195,2023-03-28,SUP-012,SUP-012,深圳大疆创新动力系统,M0047,PART-DAMPER-SOFT,减震球,WH002,电子材料仓,1282,3524.8,4518793.6,CNY,0.13,月结30天,百世快递,LOG20230330381649,2023-03-30,2023-04-14,2023-04-14,已验收,,2023-03-28,Active,,,
PR0000001,PO-202303-961422,2023-03-05,SUP-035,SUP-035,北京智能视觉科技公司,M0001,ASSY-BODY-PLA-01,入门塑料机身总成,WH002,电子材料仓,927,5310.69,4923009.63,CNY,0.13,月结60天,韵达快递,LOG20230306382137,2023-03-06,2023-04-15,2023-04-15,已验收,需加急处理,2023-03-05,Active,,,
PR0000142,PO-202303-961834,2023-03-16,SUP-012,SUP-012,深圳大疆创新动力系统,M0047,PART-DAMPER-SOFT,减震球,WH002,电子材料仓,683,3357.46,2293145.18,CNY,0.13,月结30天,德邦物流,LOG20230319200568,2023-03-19,2023-04-03,,待验收,,2023-03-16,Active,,,
PR0000361,PO-202303-964276,2023-03-21,SUP-002,SUP-002,德州仪器（TI）中国代理,M0121,RAW-NEODYMIUM,钕铁硼磁性材料,WH005,原材料仓,3238,1238.63,4010683.94,USD,0.13,月结45天,京东物流,LOG20230323988885,2023-03-23,2023-06-06,,验收中,质量合格,2023-03-21,Active,,,
PR0000004,PO-202303-979193,2023-03-11,SUP-035,SUP-035,北京智能视觉科技公司,M0001,ASSY-BODY-PLA-01,入门塑料机身总成,WH002,电子材料仓,818,4861.4,3976625.2,CNY,0.13,月结60天,京东物流,LOG20230314114334,2023-03-14,2023-04-23,,验收中,,2023-03-11,Active,,,
PR0000159,PO-202303-987259,2023-03-06,SUP-035,SUP-035,北京智能视觉科技公司,M0053,PART-DAMPER-MED,中等硬度减震球,WH002,电子材料仓,999,2120.06,2117939.94,CNY,0.13,月结60天,中通快递,LOG20230307550868,2023-03-07,2023-04-16,,验收中,,2023-03-06,Active,,,
PR0000094,PO-202303-995114,2023-03-29,SUP-043,SUP-043,深圳无线通信技术公司,M0032,PART-SPOTLIGHT-50W,50W强光照明灯,WH002,电子材料仓,915,636.76,582635.4,CNY,0.13,月结30天,中铁快运,LOG20230401258400,2023-04-01,2023-04-21,,验收中,,2023-03-29,Active,,,
PR0000093,PO-202303-999305,2023-03-13,SUP-043,SUP-043,深圳无线通信技术公司,M0032,PART-SPOTLIGHT-50W,50W强光照明灯,WH002,电子材料仓,588,597.44,351294.72,CNY,0.13,月结30天,中通快递,LOG20230314876591,2023-03-14,2023-04-03,,待验收,,2023-03-13,Active,,,
PR0000125,PO-202304-125503,2023-04-01,SUP-040,SUP-040,深圳标准紧固件公司,M0042,COMP-FRAME-PLA,塑料机身框架,WH002,电子材料仓,1169,4061.04,4747355.76,CNY,0.13,款到发货,中铁快运,LOG20230403905597,2023-04-03,2023-04-08,2023-04-08,已验收,,2023-04-01,Active,,,
PR0000011,PO-202304-131963,2023-04-01,SUP-003,SUP-003,意法半导体（ST）亚太区,M0004,ASSY-PWR-STD,标准动力系统总成,WH002,电子材料仓,1616,4292.6,6936841.6,USD,0.13,月结30天,顺丰速运,LOG20230404143871,2023-04-04,2023-06-03,2023-06-03,已验收,,2023-04-01,Active,,,
PR0000012,PO-202304-201659,2023-04-05,SUP-003,SUP-003,意法半导体（ST）亚太区,M0004,ASSY-PWR-STD,标准动力系统总成,WH002,电子材料仓,1265,3719.03,4704572.95,USD,0.13,月结30天,安能物流,LOG20230408571101,2023-04-08,2023-06-07,,待验收,,2023-04-05,Active,,,
PR0000179,PO-202304-227774,2023-04-01,SUP-043,SUP-043,深圳无线通信技术公司,M0059,PART-DAMPER-HARD,硬质减震球,WH002,电子材料仓,2055,889.28,1827470.4,CNY,0.13,月结30天,申通快递,LOG20230402550707,2023-04-02,2023-04-22,2023-04-22,已验收,,2023-04-01,Active,,,
PR0000364,PO-202304-286167,2023-04-05,SUP-006,SUP-006,楼氏电子（Knowles）,M0122,RAW-COPPER-WIRE,铜漆包线,WH005,原材料仓,2440,2722.64,6643241.6,USD,0.13,月结45天,中通快递,LOG20230408615975,2023-04-08,2023-05-18,2023-05-18,已验收,,2023-04-05,Active,,,
PR0000150,PO-202304-407686,2023-04-05,SUP-042,SUP-042,深圳线缆连接器公司,M0050,COMP-MOTOR-MOUNT-AL,铝合金电机座,WH004,机电仓,1674,2027.75,3394453.5,CNY,0.13,月结30天,中铁快运,LOG20230406515534,2023-04-06,2023-04-16,,待验收,需加急处理,2023-04-05,Active,,,
PR0000090,PO-202304-434169,2023-04-06,SUP-023,SUP-023,舜宇光学科技有限公司,M0031,PART-CAM-ZOOM-30X,30倍变焦可见光相机,WH002,电子材料仓,274,4950.09,1356324.66,CNY,0.13,月结30天,韵达快递,LOG20230407808526,2023-04-07,2023-05-12,2023-05-12,已验收,,2023-04-06,Active,,,
PR0000204,PO-202304-514227,2023-04-07,SUP-023,SUP-023,舜宇光学科技有限公司,M0066,COMP-FC-PCB-A1,高级飞控主板,WH002,电子材料仓,884,3039.12,2686582.08,CNY,0.13,月结30天,顺丰速运,LOG20230410465495,2023-04-10,2023-05-15,2023-05-15,已验收,,2023-04-07,Active,,,
PR0000289,PO-202304-550098,2023-04-04,SUP-003,SUP-003,意法半导体（ST）亚太区,M0096,PART-POWER-REG-5V,5V稳压芯片,WH002,电子材料仓,487,4571.88,2226505.56,USD,0.13,月结30天,百世快递,LOG20230405574154,2023-04-05,2023-06-04,2023-06-04,已验收,需加急处理,2023-04-04,Active,,,
PR0000088,PO-202304-589885,2023-04-02,SUP-023,SUP-023,舜宇光学科技有限公司,M0030,PART-CAM-THERMAL,红外热成像相机,WH002,电子材料仓,162,452.75,73345.5,CNY,0.13,月结30天,安能物流,LOG20230403243686,2023-04-03,2023-05-08,,待验收,,2023-04-02,Active,,,
PR0000049,PO-202304-646924,2023-04-09,SUP-023,SUP-023,舜宇光学科技有限公司,M0017,PART-CAM-ZOOM,变焦相机模组,WH002,电子材料仓,241,3583.58,863642.78,CNY,0.13,月结30天,圆通速递,LOG20230410173142,2023-04-10,2023-05-15,2023-05-15,已验收,,2023-04-09,Active,,,
PR0000290,PO-202304-681787,2023-04-05,SUP-003,SUP-003,意法半导体（ST）亚太区,M0096,PART-POWER-REG-5V,5V稳压芯片,WH002,电子材料仓,1131,3819.96,4320374.76,USD,0.13,月结30天,中通快递,LOG20230408451202,2023-04-08,2023-06-07,2023-06-07,已验收,,2023-04-05,Active,,,
PR0000337,PO-202304-811202,2023-04-05,SUP-025,SUP-025,东莞碳纤维复合材料厂,M0113,RAW-CF-PLATE-3MM,3mm碳纤维板,WH005,原材料仓,2495,4497.68,11221711.6,CNY,0.13,月结30天,京东物流,LOG20230407216772,2023-04-07,2023-04-27,2023-04-27,已验收,,2023-04-05,Active,,,
PR0000362,PO-202304-882913,2023-04-03,SUP-006,SUP-006,楼氏电子（Knowles）,M0122,RAW-COPPER-WIRE,铜漆包线,WH005,原材料仓,1634,2681.18,4381048.12,USD,0.13,月结45天,京东物流,LOG20230404899628,2023-04-04,2023-05-14,2023-05-14,已验收,,2023-04-03,Active,,,
PR0000164,PO-202304-889112,2023-04-01,SUP-008,SUP-008,和芯星通科技有限公司,M0054,COMP-FRAME-CF-IND,工业级碳纤维框架,WH002,电子材料仓,1470,2382.84,3502774.8,CNY,0.13,月结30天,京东物流,LOG20230403738539,2023-04-03,2023-05-08,2023-05-08,已验收,,2023-04-01,Active,,,
PR0000376,PO-202604-0249,2026-04-03,SUP-002,SUP-002,芯源微电子股份有限公司,M0034,PART-BAT-12S-16000,12S16000mAh工业电池,WH002,电子材料仓,260,421.04,,CNY,0.13,月结60天,德邦,LOG2026000376,2026-04-03,2026-04-17,2026-04-17,已验收,,2026-04-03,Active,,,
PR0000377,PO-202604-0250,2026-04-03,SUP-002,SUP-002,索尼半导体解决方案,M0027,PART-RADAR-ALT,雷达测高仪,WH002,电子材料仓,260,96.37,,CNY,0.13,月结30天,申通,LOG2026000377,2026-04-03,2026-04-14,2026-04-14,已验收,,2026-04-03,Active,,,
PR0000378,PO-202605-0251,2026-05-12,SUP-001,SUP-001,芯源微电子股份有限公司,M0022,PART-CAM-FPV,FPV图传相机,WH002,电子材料仓,483,769.41,,CNY,0.13,月结60天,申通,LOG2026000378,2026-05-12,2026-05-14,,已验收,,2026-05-12,Active,,,
PR0000379,PO-202605-0252,2026-05-05,SUP-021,SUP-021,德州仪器（TI）中国代理,M0025,PART-RC-IND,工业遥控器,WH002,电子材料仓,483,123.32,,CNY,0.13,月结45天,申通,LOG2026000379,2026-05-05,2026-05-17,,已验收,,2026-05-05,Active,,,
PR0000380,PO-202604-0263,2026-04-03,SUP-003,SUP-003,意法半导体（ST）亚太区,M0022,PART-CAM-FPV,FPV图传相机,WH002,电子材料仓,260,839.84,,CNY,0.13,月结30天,申通,LOG2026000380,2026-04-03,2026-04-24,,待验收,,2026-04-03,Active,,,
PR0000381,PO-202604-0286,2026-04-07,SUP-002,SUP-002,德州仪器（TI）中国代理,M0124,RAW-LIPO-CELL,锂聚合物电芯,WH002,电子材料仓,1011,412.85,,CNY,0.13,月结45天,德邦,LOG2026000381,2026-04-07,2026-04-17,2026-04-17,部分验收,,2026-04-07,Active,,,
PR0000382,PO-202605-0310,2026-05-03,SUP-002,SUP-002,德州仪器（TI）中国代理,M0022,PART-CAM-FPV,FPV图传相机,WH002,电子材料仓,600,1162.8,,CNY,0.13,月结30天,申通,LOG2026000382,2026-05-03,2026-05-14,,待验收,,2026-05-03,Active,,,
PR0000383,PO-202604-0307,2026-04-03,SUP-002,SUP-002,意法半导体（ST）亚太区,M0123,RAW-AL-ALLOY,铝合金材料,WH002,电子材料仓,616,180.16,,CNY,0.13,月结60天,申通,LOG2026000383,2026-04-03,2026-04-17,,部分验收,,2026-04-03,Active,,,
PR0000384,PO-202604-0280,2026-04-03,SUP-021,SUP-021,德州仪器（TI）中国代理,M0037,PART-MOTOR-5010-PRO,5010重载无刷电机,WH002,电子材料仓,1482,226.93,,CNY,0.13,月结45天,德邦,LOG2026000384,2026-04-03,2026-04-28,2026-04-28,待验收,,2026-04-03,Active,,,
PR0000385,PO-202604-0301,2026-04-07,SUP-003,SUP-003,芯源微电子股份有限公司,M0085,PART-MOTOR-4114-400KV,4114 400KV高扭矩电机,WH002,电子材料仓,2166,994.37,,CNY,0.13,月结60天,德邦,LOG2026000385,2026-04-07,2026-04-20,2026-04-20,待验收,,2026-04-07,Active,,,
PR0000386,PO-202605-0315,2026-05-07,SUP-003,SUP-003,意法半导体（ST）亚太区,M0056,COMP-MOTOR-MOUNT-AL-HD,重载铝合金电机座,WH002,电子材料仓,2400,104.88,,CNY,0.13,月结60天,顺丰,LOG2026000386,2026-05-07,2026-05-14,2026-05-14,已验收,,2026-05-07,Active,,,
PR0000387,PO-202604-0257,2026-04-12,SUP-002,SUP-002,德州仪器（TI）中国代理,M0025,PART-RC-IND,工业遥控器,WH002,电子材料仓,361,24.6,,CNY,0.13,月结45天,德邦,LOG2026000387,2026-04-12,2026-04-26,2026-04-26,待验收,,2026-04-12,Active,,,
PR0000388,PO-202604-0249,2026-04-03,SUP-002,SUP-002,芯源微电子股份有限公司,M0034,PART-BAT-12S-16000,12S16000mAh工业电池,WH002,电子材料仓,260.0,421.04,,CNY,0.13,月结60天,中通,LOG2026000388,2026-04-03,2026-04-17,2026-04-17,待验收,,2026-04-03,Active,PO-202604-0249,,
PR0000389,PO-202604-0250,2026-04-03,SUP-002,SUP-002,索尼半导体解决方案,M0027,PART-RADAR-ALT,雷达测高仪,WH002,电子材料仓,260.0,96.37,,CNY,0.13,月结30天,德邦,LOG2026000389,2026-04-03,2026-04-14,,待验收,,2026-04-03,Active,PO-202604-0250,,
PR0000390,PO-202605-0251,2026-05-12,SUP-001,SUP-001,芯源微电子股份有限公司,M0022,PART-CAM-FPV,FPV图传相机,WH002,电子材料仓,386,769.41,,CNY,0.13,月结60天,顺丰,LOG2026000390,2026-05-12,2026-05-14,2026-05-14,部分验收,,2026-05-12,Active,PO-202605-0251,1,2
PR0000391,PO-202604-0253,2026-04-07,SUP-001,SUP-001,索尼半导体解决方案,M0036,PART-FRAME-HEX-CF-HD,六轴重载碳纤维机架,WH002,电子材料仓,247.0,784.24,,CNY,0.13,月结60天,顺丰,LOG2026000391,2026-04-07,2026-04-26,2026-04-26,已验收,,2026-04-07,Active,PO-202604-0253,,
PR0000392,PO-202604-0254,2026-04-09,SUP-002,SUP-002,德州仪器（TI）中国代理,M0039,PART-PROP-3016-CF,3016碳纤螺旋桨,WH002,电子材料仓,247.0,660.02,,CNY,0.13,月结60天,中通,LOG2026000392,2026-04-09,2026-04-14,2026-04-14,待验收,,2026-04-09,Active,PO-202604-0254,1,3
PR0000393,PO-202605-0255,2026-05-09,SUP-021,SUP-021,芯源微电子股份有限公司,M0037,PART-MOTOR-5010-PRO,5010重载无刷电机,WH002,电子材料仓,570.0,257.02,,CNY,0.13,月结45天,顺丰,LOG2026000393,2026-05-09,2026-05-20,,待验收,,2026-05-09,Active,PO-202605-0255,,
PR0000394,PO-202605-0256,2026-05-05,SUP-001,SUP-001,芯源微电子股份有限公司,M0038,PART-ESC-60A,60A电调,WH002,电子材料仓,600.0,56.05,,CNY,0.13,月结45天,中通,LOG2026000394,2026-05-05,2026-05-26,2026-05-26,部分验收,,2026-05-05,Active,PO-202605-0256,,
PR0000395,PO-202604-0257,2026-04-12,SUP-002,SUP-002,德州仪器（TI）中国代理,M0025,PART-RC-IND,工业遥控器,WH002,电子材料仓,361.0,24.6,,CNY,0.13,月结45天,德邦,LOG2026000395,2026-04-12,2026-04-26,2026-04-26,已验收,,2026-04-12,Active,PO-202604-0257,,
PR0000396,PO-202604-0259,2026-04-09,SUP-002,SUP-002,芯源微电子股份有限公司,M0027,PART-RADAR-ALT,雷达测高仪,WH002,电子材料仓,114,386.84,,CNY,0.13,月结30天,中通,LOG2026000396,2026-04-09,2026-04-20,2026-04-20,已验收,,2026-04-09,Active,PO-202604-0259,,
PR0000397,PO-202605-0260,2026-05-03,SUP-002,SUP-002,德州仪器（TI）中国代理,M0025,PART-RC-IND,工业遥控器,WH002,电子材料仓,570.0,102.32,,CNY,0.13,月结45天,中通,LOG2026000397,2026-05-03,2026-05-17,2026-05-17,已验收,,2026-05-03,Active,PO-202605-0260,,
PR0000398,PO-202604-0265,2026-04-12,SUP-002,SUP-002,索尼半导体解决方案,M0121,RAW-NEODYMIUM,钕铁硼磁性材料,WH002,电子材料仓,70.0,308.39,,CNY,0.13,月结60天,申通,LOG2026000398,2026-04-12,2026-04-24,2026-04-24,待验收,,2026-04-12,Active,PO-202604-0265,,
PR0000399,PO-202604-0266,2026-04-09,SUP-003,SUP-003,德州仪器（TI）中国代理,M0122,RAW-COPPER-WIRE,铜漆包线,WH002,电子材料仓,126,836.75,,CNY,0.13,月结30天,顺丰,LOG2026000399,2026-04-09,2026-04-17,2026-04-17,已验收,,2026-04-09,Active,PO-202604-0266,,
PR0000400,PO-202605-0270,2026-05-07,SUP-003,SUP-003,意法半导体（ST）亚太区,M0035,PART-SPRAYER-20L,20升智能喷洒系统,WH002,电子材料仓,497.0,891.54,,CNY,0.13,月结45天,申通,LOG2026000400,2026-05-07,2026-05-17,2026-05-17,待验收,,2026-05-07,Active,PO-202605-0270,,
PR0000401,PO-202605-0272,2026-05-03,SUP-021,SUP-021,芯源微电子股份有限公司,M0073,PART-IMU-ADIS16505,ADIS16505工业级IMU,WH002,电子材料仓,460.0,669.87,,CNY,0.13,月结30天,顺丰,LOG2026000401,2026-05-03,2026-05-17,,待验收,,2026-05-03,Active,PO-202605-0272,,
PR0000402,PO-202605-0273,2026-05-07,SUP-001,SUP-001,索尼半导体解决方案,M0085,PART-MOTOR-4114-400KV,4114 400KV高扭矩电机,WH002,电子材料仓,786,739.14,,CNY,0.13,月结60天,中通,LOG2026000402,2026-05-07,2026-05-24,2026-05-24,部分验收,,2026-05-07,Active,PO-202605-0273,,
PR0000403,PO-202605-0275,2026-05-03,SUP-021,SUP-021,意法半导体（ST）亚太区,M0108,PART-MCU-STM32H753,STM32H753双核芯片,WH002,电子材料仓,437.0,207.94,,CNY,0.13,月结45天,中通,LOG2026000403,2026-05-03,2026-05-14,2026-05-14,待验收,,2026-05-03,Active,PO-202605-0275,1,3
PR0000404,PO-202605-0277,2026-05-05,SUP-002,SUP-002,芯源微电子股份有限公司,M0123,RAW-AL-ALLOY,铝合金材料,WH002,电子材料仓,552,146.59,,CNY,0.13,月结30天,中通,LOG2026000404,2026-05-05,2026-05-20,,待验收,,2026-05-05,Active,PO-202605-0277,1,3
PR0000405,PO-202605-0278,2026-05-05,SUP-002,SUP-002,芯源微电子股份有限公司,M0120,RAW-SI-WAFER-12IN,12英寸硅晶圆,WH002,电子材料仓,1,1062.73,,CNY,0.13,月结45天,申通,LOG2026000405,2026-05-05,2026-05-14,2026-05-14,待验收,,2026-05-05,Active,PO-202605-0278,,
PR0000406,PO-202604-0279,2026-04-12,SUP-021,SUP-021,德州仪器（TI）中国代理,M0036,PART-FRAME-HEX-CF-HD,六轴重载碳纤维机架,WH002,电子材料仓,260.0,48.56,,CNY,0.13,月结30天,德邦,LOG2026000406,2026-04-12,2026-04-14,,待验收,,2026-04-12,Active,PO-202604-0279,,
PR0000407,PO-202604-0280,2026-04-03,SUP-021,SUP-021,德州仪器（TI）中国代理,M0037,PART-MOTOR-5010-PRO,5010重载无刷电机,WH002,电子材料仓,444,226.93,,CNY,0.13,月结45天,德邦,LOG2026000407,2026-04-03,2026-04-28,,已验收,,2026-04-03,Active,PO-202604-0280,1,2
PR0000408,PO-202604-0284,2026-04-12,SUP-002,SUP-002,意法半导体（ST）亚太区,M0027,PART-RADAR-ALT,雷达测高仪,WH002,电子材料仓,224,1173.3,,CNY,0.13,月结30天,中通,LOG2026000408,2026-04-12,2026-04-14,2026-04-14,待验收,,2026-04-12,Active,PO-202604-0284,,
PR0000409,PO-202604-0286,2026-04-07,SUP-002,SUP-002,德州仪器（TI）中国代理,M0124,RAW-LIPO-CELL,锂聚合物电芯,WH002,电子材料仓,505,412.85,,CNY,0.13,月结45天,申通,LOG2026000409,2026-04-07,2026-04-17,2026-04-17,待验收,,2026-04-07,Active,PO-202604-0286,1,3
PR0000410,PO-202604-0287,2026-04-09,SUP-002,SUP-002,意法半导体（ST）亚太区,M0109,PART-PCB-FC-8L,8层飞控PCB板,WH002,电子材料仓,247.0,565.6,,CNY,0.13,月结60天,德邦,LOG2026000410,2026-04-09,2026-04-28,,部分验收,,2026-04-09,Active,PO-202604-0287,,
PR0000411,PO-202604-0288,2026-04-09,SUP-021,SUP-021,德州仪器（TI）中国代理,M0120,RAW-SI-WAFER-12IN,12英寸硅晶圆,WH002,电子材料仓,1,1188.51,,CNY,0.13,月结30天,顺丰,LOG2026000411,2026-04-09,2026-04-28,,待验收,,2026-04-09,Active,PO-202604-0288,,
PR0000412,PO-202605-0289,2026-05-09,SUP-002,SUP-002,芯源微电子股份有限公司,M0040,PART-BAT-12S-22000,12S22000mAh重载电池,WH002,电子材料仓,1200.0,270.19,,CNY,0.13,月结30天,申通,LOG2026000412,2026-05-09,2026-05-20,2026-05-20,部分验收,,2026-05-09,Active,PO-202605-0289,,
PR0000413,PO-202605-0290,2026-05-12,SUP-002,SUP-002,索尼半导体解决方案,M0075,PART-4G-MODULE,4G通信模块,WH002,电子材料仓,570.0,737.78,,CNY,0.13,月结60天,申通,LOG2026000413,2026-05-12,2026-05-28,,待验收,,2026-05-12,Active,PO-202605-0290,,
PR0000414,PO-202605-0291,2026-05-05,SUP-002,SUP-002,意法半导体（ST）亚太区,M0124,RAW-LIPO-CELL,锂聚合物电芯,WH002,电子材料仓,1166,1170.89,,CNY,0.13,月结30天,申通,LOG2026000414,2026-05-05,2026-05-28,2026-05-28,已验收,,2026-05-05,Active,PO-202605-0291,,
PR0000415,PO-202605-0293,2026-05-03,SUP-001,SUP-001,芯源微电子股份有限公司,M0109,PART-PCB-FC-8L,8层飞控PCB板,WH002,电子材料仓,600.0,259.89,,CNY,0.13,月结30天,中通,LOG2026000415,2026-05-03,2026-05-28,2026-05-28,待验收,,2026-05-03,Active,PO-202605-0293,,
PR0000416,PO-202605-0294,2026-05-07,SUP-003,SUP-003,芯源微电子股份有限公司,M0111,PART-CONN-GH-1.25-10P,GH1.25 10PIN连接器,WH002,电子材料仓,2280.0,1085.06,,CNY,0.13,月结60天,申通,LOG2026000416,2026-05-07,2026-05-20,2026-05-20,已验收,,2026-05-07,Active,PO-202605-0294,1,3
PR0000417,PO-202605-0295,2026-05-05,SUP-001,SUP-001,索尼半导体解决方案,M0120,RAW-SI-WAFER-12IN,12英寸硅晶圆,WH002,电子材料仓,0.0,865.76,,CNY,0.13,月结30天,德邦,LOG2026000417,2026-05-05,2026-05-17,,部分验收,,2026-05-05,Active,PO-202605-0295,1,2
PR0000418,PO-202604-0296,2026-04-03,SUP-001,SUP-001,索尼半导体解决方案,M0023,ASSY-PWR-TQ,高扭矩动力系统总成,WH002,电子材料仓,410.0,917.83,,CNY,0.13,月结60天,申通,LOG2026000418,2026-04-03,2026-04-17,2026-04-17,已验收,,2026-04-03,Active,PO-202604-0296,,
PR0000419,PO-202604-0297,2026-04-05,SUP-003,SUP-003,索尼半导体解决方案,M0025,PART-RC-IND,工业遥控器,WH002,电子材料仓,361.0,699.2,,CNY,0.13,月结60天,申通,LOG2026000419,2026-04-05,2026-04-14,,待验收,,2026-04-05,Active,PO-202604-0297,,
PR0000420,PO-202604-0299,2026-04-07,SUP-002,SUP-002,德州仪器（TI）中国代理,M0059,PART-DAMPER-HARD,硬质减震球,WH002,电子材料仓,1642.0,400.91,,CNY,0.13,月结45天,申通,LOG2026000420,2026-04-07,2026-04-20,2026-04-20,待验收,,2026-04-07,Active,PO-202604-0299,1,2
PR0000421,PO-202604-0301,2026-04-07,SUP-003,SUP-003,芯源微电子股份有限公司,M0085,PART-MOTOR-4114-400KV,4114 400KV高扭矩电机,WH002,电子材料仓,649,994.37,,CNY,0.13,月结60天,德邦,LOG2026000421,2026-04-07,2026-04-20,2026-04-20,部分验收,,2026-04-07,Active,PO-202604-0301,,
PR0000422,PO-202604-0302,2026-04-03,SUP-001,SUP-001,芯源微电子股份有限公司,M0086,PART-ESC-50A-FOC,50A FOC电调,WH002,电子材料仓,2462.0,250.44,,CNY,0.13,月结45天,顺丰,LOG2026000422,2026-04-03,2026-04-28,2026-04-28,部分验收,,2026-04-03,Active,PO-202604-0302,,
